dataset,path,point_count,min_x,min_y,min_z,max_x,max_y,max_z,span_x,span_y,span_z,density_points_per_m2_proxy,intensity_q,return_number_q,number_of_returns_q,intensity_hist_sum,return_number_hist_sum,number_of_returns_hist_sum,class_hist_sum
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_354.laz,125790,363400.0,6678300.001,16.011,363499.999,6678399.999,85.35300000000001,99.99900000001071,99.99799999967217,69.34200000000001,12.57937737884538,"[18112.0, 21237.0, 36392.0, 49753.22, 53936.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 2.0, 4.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_355.laz,17678,363400.005,6678400.001,13.701,363499.994,6678450.134,65.049,99.9890000000014,50.13299999944866,51.348000000000006,3.526608181062678,"[24855.0, 26957.55, 43649.5, 48648.0, 50727.0]","[1.0, 1.0, 1.0, 3.0, 4.0]","[1.0, 1.0, 1.0, 3.0, 5.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_356.laz,23504,363540.151,6669725.559,52.316,363599.999,6669799.999,75.678,59.84799999999814,74.43999999947846,23.361999999999995,5.275769007117288,"[18061.0, 20149.03, 40894.5, 51688.73000000001, 55583.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 2.0, 4.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_357.laz,138305,363501.784,6669800.002,51.763000000000005,363599.999,6669899.999,78.202,98.21500000002561,99.99699999950826,26.438999999999993,14.082283691403788,"[13956.0, 17680.08, 36670.0, 51733.95999999999, 56777.0]","[1.0, 1.0, 2.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_358.laz,131818,363500.001,6669900.0,55.835,363599.999,6669974.824,81.53,99.99800000002142,74.82400000002235,25.695,17.617427083911664,"[12286.0, 17199.34, 40484.5, 53664.0, 57101.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 2.0, 5.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_359.laz,90375,363500.0,6670354.248,28.657,363599.999,6670399.999,67.769,99.99900000001071,45.75100000016391,39.11200000000001,19.753864125091063,"[9792.0, 13889.0, 38070.0, 49454.259999999995, 54047.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 2.0, 5.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_36.laz,232238,360900.0,6671600.0,35.396,360999.999,6671699.999,63.305,99.99900000001071,99.99899999983609,27.909,23.224264483002813,"[7435.0, 14505.0, 35070.0, 49438.0, 55569.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 2.0, 5.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_360.laz,318494,363500.0,6670400.0,26.083,363599.999,6670499.999,66.592,99.99900000001071,99.99899999983609,40.509,31.85003699760374,"[6204.0, 11748.93, 44243.0, 52665.0, 59936.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 1.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_361.laz,180342,363500.001,6670500.0,25.484,363599.998,6670599.998,69.497,99.99700000003213,99.99799999967217,44.013,18.035101744319483,"[8962.0, 37714.41, 48455.0, 53594.0, 65535.0]","[1.0, 1.0, 1.0, 1.0, 4.0]","[1.0, 1.0, 1.0, 2.0, 4.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_362.laz,20050,363500.007,6670600.001,25.404,363599.997,6670620.225,36.77,99.98999999999069,20.223999999463558,11.366000000000003,9.914955103369165,"[16964.0, 33284.92, 46070.0, 49828.53, 56809.0]","[1.0, 1.0, 1.0, 2.0, 3.0]","[1.0, 1.0, 1.0, 2.0, 3.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_363.laz,9651,363500.0,6674353.612,39.546,363519.789,6674399.997,52.236000000000004,19.788999999989755,46.385000000707805,12.690000000000005,10.51407101834751,"[14689.0, 18236.0, 46049.0, 48389.5, 52046.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 1.0, 4.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_364.laz,129385,363500.001,6674400.0,39.514,363556.493,6674499.998,65.297,56.492000000027474,99.99799999967217,25.782999999999994,22.9037010111372,"[10395.0, 14095.0, 42029.0, 52175.32000000001, 56536.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_365.laz,268316,363500.0,6674500.0,40.479,363596.337,6674599.999,64.71000000000001,96.33699999999953,99.99899999983609,24.23100000000001,27.852090389702088,"[10266.0, 15531.3, 47392.0, 52113.0, 59912.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 1.0, 4.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_366.laz,451236,363500.0,6674600.0,43.486000000000004,363599.999,6674699.999,87.14699999999999,99.99900000001071,99.99899999983609,43.66099999999999,45.12450248560639,"[1924.0, 9613.0, 48131.0, 53233.65000000002, 58808.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 1.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_367.laz,737983,363500.0,6674700.0,50.298,363599.999,6674799.999,97.78200000000001,99.99900000001071,99.99899999983609,47.48400000000001,73.79977598825285,"[1490.0, 7790.99, 44507.0, 54148.0, 58683.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_368.laz,706519,363500.0,6674800.0,57.626000000000005,363599.999,6674899.999,86.24799999999999,99.99900000001071,99.99899999983609,28.621999999999986,70.6533130593041,"[931.0, 8101.0, 42174.0, 53252.0, 59429.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_369.laz,502995,363500.0,6674900.0,57.79,363599.999,6674999.999,85.76400000000001,99.99900000001071,99.99899999983609,27.97400000000001,50.300506005167115,"[2444.0, 9392.0, 38686.0, 52271.0, 57430.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_37.laz,484585,360900.0,6671700.0,35.15,360999.999,6671799.999,93.07300000000001,99.99900000001071,99.99899999983609,57.92300000000001,48.45946918461198,"[1559.0, 12577.0, 38034.0, 53273.0, 65535.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_370.laz,185504,363535.024,6675000.0,57.447,363599.999,6675099.997,84.449,64.97500000003492,99.99700000043958,27.001999999999995,28.550914241791983,"[6565.0, 11185.0, 35537.0, 49638.0, 57170.0]","[1.0, 1.0, 2.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_371.laz,13401,363574.787,6675100.001,54.61,363599.999,6675158.288,76.93299999999999,25.211999999999534,58.286999999545515,22.322999999999993,9.119230763742975,"[12176.0, 15168.0, 39764.0, 49459.0, 53302.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 4.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_372.laz,135,363571.262,6676832.245,10.387999999999998,363599.965,6676891.543,46.66,28.70300000003772,59.29799999948591,36.272,0.07931702779526875,"[23615.0, 24282.02, 45183.0, 48463.76, 48740.0]","[1.0, 1.0, 1.0, 4.0, 4.0]","[1.0, 1.0, 1.0, 4.0, 4.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_373.laz,115795,363500.0,6677234.02,47.906,363599.999,6677299.999,85.416,99.99900000001071,65.97900000028312,37.51,17.550456654552253,"[10220.0, 14044.0, 35711.0, 50393.06, 55287.0]","[1.0, 1.0, 2.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_374.laz,538605,363500.0,6677300.0,15.908999999999999,363599.999,6677399.999,138.63299999999998,99.99900000001071,99.99899999983609,122.72399999999999,53.86157722624088,"[1149.0, 10147.0, 37029.0, 52241.0, 58163.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_375.laz,261251,363500.0,6677400.0,16.89,363599.999,6677499.999,66.31700000000001,99.99900000001071,99.99899999983609,49.42700000000001,26.125622509877658,"[14142.0, 27579.0, 46722.0, 51804.0, 56181.0]","[1.0, 1.0, 1.0, 2.0, 5.0]","[1.0, 1.0, 1.0, 3.0, 5.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_376.laz,171780,363500.0,6677500.0,42.704,363599.998,6677599.998,78.586,99.99800000002142,99.99799999967217,35.882,17.178687140666785,"[17430.0, 21521.58, 44107.0, 48921.419999999984, 54682.0]","[1.0, 1.0, 1.0, 3.0, 5.0]","[1.0, 1.0, 1.0, 4.0, 5.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_377.laz,185562,363500.0,6677600.001,20.094,363599.996,6677699.999,79.481,99.99599999998463,99.99799999967217,59.38699999999999,18.557313424023278,"[16991.0, 20192.0, 41837.0, 51945.0, 56038.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 1.0, 4.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_378.laz,199087,363500.0,6677700.0,22.65,363599.999,6677799.998,86.065,99.99900000001071,99.99799999967217,63.415,19.909297274999524,"[18772.0, 25560.88, 44138.0, 52604.139999999985, 56117.0]","[1.0, 1.0, 1.0, 2.0, 4.0]","[1.0, 1.0, 1.0, 3.0, 4.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_379.laz,168308,363500.0,6677800.001,-15.987000000000002,363599.999,6677899.999,85.828,99.99900000001071,99.99799999967217,101.815,16.83130493583519,"[19661.0, 23357.07, 39662.0, 50708.92999999999, 56425.0]","[1.0, 1.0, 1.0, 3.0, 5.0]","[1.0, 1.0, 1.0, 3.0, 5.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_38.laz,702531,360900.0,6671800.0,35.269,360999.999,6671899.999,109.614,99.99900000001071,99.99899999983609,74.345,70.25450508318384,"[1499.0, 11102.98, 40809.0, 54752.0, 59603.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_380.laz,265365,363500.0,6677900.0,27.003,363599.999,6677999.999,88.459,99.99900000001071,99.99899999983609,61.456,26.53703073800171,"[15412.0, 19622.64, 36533.0, 50500.71999999997, 54476.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 4.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_381.laz,312479,363500.0,6678000.0,43.95,363599.999,6678099.999,93.807,99.99900000001071,99.99899999983609,49.857,31.24852496742237,"[14593.0, 18039.78, 38957.0, 52628.0, 56478.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 4.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_382.laz,339910,363500.0,6678100.0,53.001999999999995,363599.999,6678199.999,173.917,99.99900000001071,99.99899999983609,120.915,33.99167983024951,"[1313.0, 16817.0, 36316.0, 51969.0, 56656.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_383.laz,246762,363500.001,6678200.0,58.706,363599.998,6678299.999,175.457,99.99700000003213,99.99899999983609,116.75099999999999,24.677187080112567,"[13570.0, 17924.0, 35843.0, 50942.0, 55088.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_384.laz,82864,363500.0,6678300.001,24.528,363599.999,6678399.978,84.904,99.99900000001071,99.9769999999553,60.376,8.288389194346165,"[19475.0, 22783.0, 38283.0, 50506.0, 54292.0]","[1.0, 1.0, 1.0, 3.0, 5.0]","[1.0, 1.0, 2.0, 4.0, 5.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_385.laz,460,363500.033,6678400.035,35.91,363543.234,6678427.914,66.309,43.20100000000093,27.87899999972433,30.399,0.38193269733663,"[26214.0, 26727.18, 33882.0, 45646.02, 49939.0]","[1.0, 1.0, 2.0, 3.0, 5.0]","[1.0, 1.0, 2.0, 3.0, 5.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_386.laz,5393,363643.771,6669675.598,53.788,363699.986,6669699.999,69.52799999999999,56.214999999967404,24.40099999960512,15.739999999999995,3.9316113520239537,"[19334.0, 21261.44, 44635.0, 52779.24, 54447.0]","[1.0, 1.0, 1.0, 4.0, 5.0]","[1.0, 1.0, 2.0, 4.0, 5.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_387.laz,184557,363600.001,6669700.002,49.265,363699.999,6669799.999,76.34100000000001,99.99800000002142,99.99699999950826,27.076000000000008,18.45662282015384,"[12924.0, 16488.56, 37017.0, 51819.44, 56522.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 2.0, 5.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_388.laz,380783,363600.0,6669800.0,50.524,363699.999,6669899.999,117.033,99.99900000001071,99.99899999983609,66.509,38.07906157748198,"[5069.0, 13925.0, 36720.0, 53291.0, 56713.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_389.laz,354416,363600.0,6669900.0,55.872,363699.999,6669976.909,79.852,99.99900000001071,76.9089999999851,23.980000000000004,46.08297392964057,"[10480.0, 13560.0, 38042.0, 53873.0, 57494.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_39.laz,1021142,360900.0,6671900.0,32.421,360999.999,6671999.999,87.474,99.99900000001071,99.99899999983609,55.053000000000004,102.11624231479111,"[452.0, 8483.99, 40533.0, 54211.0, 58880.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_390.laz,141533,363600.001,6670340.306,37.883,363699.999,6670399.999,74.36699999999999,99.99800000002142,59.6929999999702,36.48399999999999,23.710624481372136,"[7359.0, 11485.0, 34757.0, 51365.359999999986, 56909.0]","[1.0, 1.0, 2.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_391.laz,552411,363600.0,6670400.0,26.71,363699.999,6670499.999,99.784,99.99900000001071,99.99899999983609,73.07400000000001,55.24220483865718,"[2488.0, 8334.0, 36543.0, 53431.0, 57569.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_392.laz,233245,363600.0,6670500.0,24.349,363699.999,6670599.999,65.697,99.99900000001071,99.99899999983609,41.348,23.324966497033177,"[6641.0, 12131.76, 42278.0, 52307.0, 58068.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_393.laz,9747,363600.001,6670600.001,24.195999999999998,363693.822,6670615.924,25.971,93.82099999999627,15.92299999948591,1.7750000000000021,6.524481640235566,"[19991.0, 42553.9, 45548.0, 48834.7, 52363.0]","[1.0, 1.0, 1.0, 1.0, 5.0]","[1.0, 1.0, 1.0, 1.0, 5.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_394.laz,41998,363600.0,6674608.214,44.869,363636.433,6674699.999,71.34700000000001,36.43300000001909,91.78500000014901,26.47800000000001,12.559199615859727,"[9197.0, 12654.880000000001, 37353.0, 51633.09, 55545.0]","[1.0, 1.0, 2.0, 5.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_395.laz,296294,363600.0,6674700.0,49.899,363679.365,6674799.999,76.529,79.36499999999069,99.99899999983609,26.629999999999995,37.33345466769359,"[5922.0, 9868.0, 33869.0, 52147.07000000001, 56832.0]","[1.0, 1.0, 2.0, 5.0, 8.0]","[1.0, 1.0, 3.0, 6.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_396.laz,693282,363600.0,6674800.0,53.432,363699.999,6674899.999,107.81700000000001,99.99900000001071,99.99899999983609,54.385000000000005,69.32958658490494,"[3145.0, 7971.99, 35379.0, 52797.0, 58522.0]","[1.0, 1.0, 2.0, 5.0, 8.0]","[1.0, 1.0, 3.0, 6.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_397.laz,735879,363600.0,6674900.0,54.403999999999996,363699.999,6674999.999,116.542,99.99900000001071,99.99899999983609,62.138000000000005,73.58937178018941,"[1366.0, 8678.99, 42989.0, 53638.0, 58750.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_398.laz,613881,363600.0,6675000.0,51.435,363699.999,6675099.999,124.807,99.99900000001071,99.99899999983609,73.372,61.389327780510726,"[287.0, 10189.99, 45184.0, 54076.0, 59102.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 4.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_399.laz,546707,363600.0,6675100.0,49.132,363699.999,6675199.999,126.056,99.99900000001071,99.99899999983609,76.924,54.67179343048519,"[1492.0, 11508.0, 35733.0, 53075.0, 58275.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_4.laz,350185,360400.0,6671800.0,40.839,360499.999,6671899.999,96.132,99.99900000001071,99.99899999983609,55.293000000000006,35.01920038055934,"[0.0, 6257.0, 37923.0, 53681.159999999974, 58152.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_40.laz,598553,360900.0,6672000.0,30.026,360999.999,6672099.999,94.201,99.99900000001071,99.99899999983609,64.175,59.85649712404853,"[0.0, 9362.0, 37284.0, 54016.0, 57494.0]","[1.0, 1.0, 1.0, 4.0, 8.0]","[1.0, 1.0, 2.0, 5.0, 8.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_400.laz,252821,363615.941,6675200.0,49.412,363699.999,6675299.999,76.837,84.05800000001909,99.99899999983609,27.425000000000004,30.07727143587039,"[8725.0, 13284.0, 35548.0, 51029.79999999999, 55424.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 2.0, 4.0, 6.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
ECLAIR,/csehome/m23csa510/lidar_experiments/datasets/eclair/pointclouds/pointcloud_401.laz,41239,363668.165,6675300.001,48.288,363699.999,6675393.186,73.40700000000001,31.834000000031665,93.18499999959022,25.119000000000014,13.901795771654262,"[11508.0, 14756.38, 32171.0, 49107.0, 54009.0]","[1.0, 1.0, 2.0, 4.0, 7.0]","[1.0, 1.0, 2.0, 5.0, 7.0]",global_ECLAIR_intensity,global_ECLAIR_return_number,global_ECLAIR_number_of_returns,global_ECLAIR_class
