dataset,src_path,patch_ix,patch_iy,point_count,class_hist_nonzero,min_x,min_y,min_z,max_x,max_y,max_z,span_z,patch_area_m2,points_per_m2_proxy,voxel_size,coord_norm_factor,occupied_voxels,points_per_voxel_mean,points_per_voxel_q,intensity_q,return_number_q,number_of_returns_q
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,2,5,558249,"{""0"": 1319, ""1"": 169538, ""2"": 219618, ""3"": 2696, ""6"": 301, ""7"": 118, ""8"": 164659}",508200.0,5440400.0,60.08,508299.99,5440499.99,91.66,31.58,10000.0,55.8249,0.05,10.0,129651,4.305782446722355,"[1.0, 2.0, 3.0, 7.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 2.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,2,6,10,"{""2"": 5, ""8"": 5}",508200.0,5440500.0,71.47,508283.03,5440500.0,79.64,8.170000000000002,10000.0,0.001,0.05,10.0,10,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,3,0,72,"{""1"": 23, ""2"": 32, ""8"": 17}",508311.13,5439999.97,67.7,508399.08,5439999.99,84.77,17.069999999999993,10000.0,0.0072,0.05,10.0,66,1.0909090909090908,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.01, 1.5, 1.99, 2.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,3,1,552232,"{""0"": 1687, ""1"": 209457, ""2"": 192180, ""3"": 4358, ""6"": 412, ""7"": 91, ""8"": 144047}",508300.0,5440000.0,54.980000000000004,508399.99,5440099.99,90.17,35.19,10000.0,55.2232,0.05,10.0,118214,4.671460233136515,"[1.0, 2.0, 4.0, 7.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 1.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,3,2,502015,"{""0"": 820, ""1"": 245642, ""2"": 144054, ""3"": 6076, ""6"": 2272, ""7"": 178, ""8"": 102973}",508300.0,5440100.0,60.58,508399.99,5440199.99,89.94,29.36,10000.0,50.2015,0.05,10.0,101561,4.942989927235849,"[1.0, 2.0, 4.0, 8.0, 13.0, 17.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,3,3,511664,"{""0"": 1186, ""1"": 226591, ""2"": 175015, ""3"": 5551, ""4"": 353, ""6"": 1471, ""7"": 220, ""8"": 101277}",508300.0,5440200.0,56.660000000000004,508399.99,5440299.99,90.04,33.38,10000.0,51.1664,0.05,10.0,113163,4.521477868207806,"[1.0, 2.0, 4.0, 7.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 1.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,3,4,552820,"{""0"": 3010, ""1"": 245431, ""2"": 191226, ""3"": 4362, ""6"": 2149, ""7"": 198, ""8"": 106444}",508300.0,5440300.0,67.04,508399.99,5440399.99,89.36,22.319999999999993,10000.0,55.282,0.05,10.0,117478,4.705732137080985,"[1.0, 2.0, 4.0, 7.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 1.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,3,5,533921,"{""0"": 2001, ""1"": 238713, ""2"": 183621, ""3"": 3873, ""4"": 1, ""6"": 980, ""7"": 261, ""8"": 104471}",508300.0,5440400.0,57.52,508399.99,5440499.99,97.3,39.779999999999994,10000.0,53.3921,0.05,10.0,113530,4.702906720690566,"[1.0, 2.0, 4.0, 7.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 1.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,3,6,7,"{""1"": 3, ""2"": 4}",508300.11,5440500.0,72.38,508375.99,5440500.0,81.12,8.740000000000009,10000.0,0.0007,0.05,10.0,7,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,4,0,108,"{""1"": 15, ""2"": 81, ""8"": 12}",508404.47000000003,5439999.97,69.31,508499.99,5439999.99,99.2,29.89,10000.0,0.0108,0.05,10.0,102,1.0588235294117647,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.04, 2.0, 4.92, 5.0]","[2.0, 2.04, 4.0, 5.0, 5.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,4,1,581405,"{""0"": 1236, ""1"": 220144, ""2"": 229047, ""3"": 3205, ""4"": 829, ""6"": 725, ""7"": 127, ""8"": 126092}",508400.0,5440000.0,57.120000000000005,508499.99,5440099.99,101.06,43.94,10000.0,58.1405,0.05,10.0,133072,4.369100937838163,"[1.0, 1.0, 3.0, 7.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 2.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,4,2,522629,"{""0"": 2917, ""1"": 225056, ""2"": 178472, ""3"": 3201, ""4"": 506, ""6"": 3188, ""7"": 185, ""8"": 109104}",508400.0,5440100.0,65.3,508499.99,5440199.99,101.43,36.13000000000001,10000.0,52.2629,0.05,10.0,118540,4.408883077442214,"[1.0, 1.0, 3.0, 7.0, 13.0, 17.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,4,3,521606,"{""0"": 1327, ""1"": 184892, ""2"": 175730, ""3"": 2168, ""6"": 1986, ""7"": 49, ""8"": 155454}",508400.0,5440200.0,67.04,508499.99,5440299.99,91.53,24.489999999999995,10000.0,52.1606,0.05,10.0,119968,4.347876100293411,"[1.0, 1.0, 3.0, 7.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 1.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,4,4,555899,"{""0"": 3059, ""1"": 226511, ""2"": 195851, ""3"": 2085, ""4"": 1224, ""6"": 1402, ""7"": 173, ""8"": 125594}",508400.0,5440300.0,69.81,508499.99,5440399.99,97.13,27.319999999999993,10000.0,55.5899,0.05,10.0,119383,4.6564334955563185,"[1.0, 2.0, 4.0, 7.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,4,5,584736,"{""0"": 1670, ""1"": 199464, ""2"": 234807, ""3"": 348, ""4"": 1020, ""6"": 1936, ""8"": 145491}",508400.0,5440400.0,71.01,508499.99,5440499.99,98.72,27.709999999999994,10000.0,58.4736,0.05,10.0,131452,4.448285305662903,"[1.0, 1.0, 3.0, 7.0, 13.0, 17.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 2.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,5,1,292,"{""0"": 12, ""1"": 80, ""2"": 168, ""8"": 32}",508500.0,5440000.21,69.57000000000001,508500.05,5440099.87,97.09,27.519999999999996,10000.0,0.0292,0.05,10.0,246,1.1869918699186992,"[1.0, 1.0, 1.0, 1.0, 3.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 2.0, 2.91, 3.0]","[1.0, 1.0, 2.0, 5.0, 5.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,5,2,183,"{""1"": 89, ""2"": 48, ""6"": 4, ""8"": 42}",508500.0,5440100.0200000005,69.64,508500.05,5440199.5600000005,82.99,13.349999999999994,10000.0,0.0183,0.05,10.0,133,1.3759398496240602,"[1.0, 1.0, 1.0, 2.0, 3.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 2.0, 2.0]","[1.0, 1.05, 2.0, 2.0, 2.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,5,3,182,"{""1"": 58, ""2"": 69, ""8"": 55}",508500.0,5440200.16,70.49,508500.05,5440299.5,90.35000000000001,19.860000000000014,10000.0,0.0182,0.05,10.0,153,1.1895424836601307,"[1.0, 1.0, 1.0, 1.0, 3.0, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 2.0, 2.0]","[1.0, 1.0, 1.5, 4.8500000000000005, 5.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,5,4,191,"{""1"": 67, ""2"": 55, ""3"": 3, ""8"": 66}",508500.0,5440300.49,71.60000000000001,508500.05,5440399.99,81.03,9.429999999999993,10000.0,0.0191,0.05,10.0,155,1.232258064516129,"[1.0, 1.0, 1.0, 1.0, 2.460000000000008, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.9399999999999995, 2.0]","[1.0, 1.0, 1.0, 1.9399999999999995, 2.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,5,5,230,"{""1"": 58, ""2"": 120, ""8"": 52}",508500.0,5440400.01,72.38,508500.05,5440499.5200000005,93.91,21.53,10000.0,0.023,0.05,10.0,184,1.25,"[1.0, 1.0, 1.0, 1.0, 3.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 2.9299999999999997, 3.0]","[1.0, 1.0, 1.0, 2.9299999999999997, 3.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54400.las,4,6,8,"{""1"": 1, ""2"": 3, ""8"": 4}",508402.54000000004,5440500.0,73.83,508498.2,5440500.0,80.17,6.340000000000003,10000.0,0.0008,0.05,10.0,8,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,0,1,4,"{""1"": 4}",507999.99,5443523.11,94.59,507999.99,5443599.03,95.38,0.789999999999992,10000.0,0.0004,0.05,10.0,4,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,1,0,36,"{""1"": 9, ""2"": 11, ""8"": 16}",508013.94,5443499.98,93.44,508099.14,5443499.99,105.48,12.040000000000006,10000.0,0.0036,0.05,10.0,32,1.125,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,1,1,432155,"{""0"": 925, ""1"": 200864, ""2"": 94521, ""3"": 4179, ""5"": 163, ""6"": 4333, ""7"": 231, ""8"": 126939}",508000.0,5443500.0,90.63,508099.99,5443599.99,110.71000000000001,20.080000000000013,10000.0,43.2155,0.05,10.0,91670,4.714246754663467,"[1.0, 2.0, 4.0, 7.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 1.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,1,2,375345,"{""0"": 698, ""1"": 163313, ""2"": 87711, ""3"": 2643, ""4"": 2952, ""5"": 435, ""6"": 1248, ""7"": 215, ""8"": 116130}",508000.0,5443600.0,90.60000000000001,508099.99,5443699.99,118.66,28.059999999999988,10000.0,37.5345,0.05,10.0,87564,4.286521858297931,"[1.0, 2.0, 4.0, 7.0, 11.0, 14.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 1.0, 4.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,1,3,372458,"{""0"": 445, ""1"": 254123, ""2"": 22790, ""3"": 676, ""4"": 25, ""5"": 330, ""7"": 647, ""8"": 93422}",508000.0,5443700.0,94.86,508099.99,5443799.99,108.17,13.310000000000002,10000.0,37.2458,0.05,10.0,56450,6.598015943312666,"[1.0, 4.0, 7.0, 9.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 5.0]","[1.0, 1.0, 1.0, 3.0, 5.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,1,4,387861,"{""0"": 372, ""1"": 303365, ""2"": 36237, ""3"": 1423, ""4"": 1439, ""5"": 172, ""6"": 408, ""7"": 707, ""8"": 43738}",508000.0,5443800.0,92.22,508099.99,5443899.99,109.02,16.799999999999997,10000.0,38.7861,0.05,10.0,62926,6.16376378603439,"[1.0, 3.0, 7.0, 9.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 3.0, 6.0]","[1.0, 1.0, 1.0, 4.0, 6.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,1,5,389820,"{""0"": 1499, ""1"": 286429, ""2"": 64818, ""3"": 960, ""4"": 622, ""5"": 2269, ""6"": 99, ""7"": 1411, ""8"": 31713}",508000.0,5443900.0,95.49,508099.99,5443999.99,115.89,20.400000000000006,10000.0,38.982,0.05,10.0,68333,5.704710754686608,"[1.0, 2.0, 6.0, 8.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 4.209999999999127, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,1,6,36,"{""1"": 22, ""2"": 8, ""4"": 2, ""8"": 4}",508001.54000000004,5444000.0,96.07000000000001,508097.87,5444000.0200000005,104.76,8.689999999999998,10000.0,0.0036,0.05,10.0,33,1.0909090909090908,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,2,0,31,"{""1"": 16, ""2"": 1, ""3"": 2, ""8"": 12}",508100.66000000003,5443499.98,92.95,508192.25,5443499.99,99.9,6.950000000000003,10000.0,0.0031,0.05,10.0,30,1.0333333333333334,"[1.0, 1.0, 1.0, 1.0, 1.7100000000000009, 2.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,2,1,431036,"{""0"": 1321, ""1"": 190964, ""2"": 72859, ""3"": 6994, ""4"": 469, ""6"": 2491, ""7"": 33, ""8"": 155905}",508100.0,5443500.0,91.7,508199.99,5443599.99,110.79,19.090000000000003,10000.0,43.1036,0.05,10.0,87607,4.920109123700161,"[1.0, 2.0, 4.0, 8.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,2,2,442513,"{""0"": 1018, ""1"": 147787, ""2"": 144366, ""3"": 7657, ""4"": 510, ""6"": 1826, ""7"": 40, ""8"": 139309}",508100.0,5443600.0,90.28,508199.99,5443699.99,112.43,22.150000000000006,10000.0,44.2513,0.05,10.0,111704,3.9614785504547734,"[1.0, 1.0, 3.0, 6.0, 11.0, 13.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 1.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,2,3,450782,"{""0"": 1390, ""1"": 194419, ""2"": 107446, ""3"": 5935, ""6"": 802, ""7"": 33, ""8"": 140757}",508100.0,5443700.0,92.15,508199.99,5443799.99,112.52,20.36999999999999,10000.0,45.0782,0.05,10.0,91107,4.947830572842921,"[1.0, 2.0, 4.0, 8.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,2,4,425913,"{""0"": 335, ""1"": 234965, ""2"": 64549, ""3"": 3980, ""6"": 2469, ""7"": 226, ""8"": 119389}",508100.0,5443800.0,93.86,508199.99,5443899.99,108.79,14.930000000000007,10000.0,42.5913,0.05,10.0,77169,5.519224040741749,"[1.0, 2.0, 5.0, 9.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,2,5,414397,"{""0"": 1877, ""1"": 252077, ""2"": 70952, ""3"": 713, ""5"": 2419, ""6"": 2099, ""7"": 1911, ""8"": 82349}",508100.0,5443900.0,92.58,508199.99,5443999.99,110.58,18.0,10000.0,41.4397,0.05,10.0,80445,5.151308347318043,"[1.0, 2.0, 5.0, 8.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,2,6,46,"{""1"": 19, ""2"": 7, ""8"": 20}",508102.81,5444000.0,95.53,508199.81,5444000.0200000005,108.37,12.840000000000003,10000.0,0.0046,0.05,10.0,45,1.0222222222222221,"[1.0, 1.0, 1.0, 1.0, 1.5600000000000023, 2.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,3,0,40,"{""1"": 13, ""2"": 9, ""8"": 18}",508200.91000000003,5443499.98,92.55,508299.87,5443499.99,101.24000000000001,8.690000000000012,10000.0,0.004,0.05,10.0,36,1.1111111111111112,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,3,1,442152,"{""0"": 1936, ""1"": 230000, ""2"": 82328, ""3"": 11427, ""4"": 56, ""6"": 6070, ""7"": 245, ""8"": 110090}",508200.0,5443500.0,88.86,508299.99,5443599.99,108.23,19.370000000000005,10000.0,44.2152,0.05,10.0,89414,4.944997427695887,"[1.0, 2.0, 4.0, 8.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,3,2,500296,"{""0"": 612, ""1"": 195924, ""2"": 205489, ""3"": 8397, ""4"": 70, ""6"": 1334, ""7"": 73, ""8"": 88397}",508200.0,5443600.0,88.19,508299.99,5443699.99,114.69,26.5,10000.0,50.0296,0.05,10.0,134681,3.714673933219979,"[1.0, 1.0, 3.0, 6.0, 10.0, 13.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 2.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,3,3,508757,"{""0"": 659, ""1"": 192463, ""2"": 166564, ""3"": 6175, ""6"": 3470, ""7"": 78, ""8"": 139348}",508200.0,5443700.0,89.47,508299.99,5443799.99,114.01,24.540000000000006,10000.0,50.8757,0.05,10.0,117484,4.330436484968166,"[1.0, 1.0, 4.0, 7.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 1.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,3,4,439153,"{""0"": 691, ""1"": 192656, ""2"": 86246, ""3"": 8018, ""6"": 2856, ""8"": 148686}",508200.0,5443800.0,92.02,508299.99,5443899.99,109.11,17.090000000000003,10000.0,43.9153,0.05,10.0,90488,4.853162850322695,"[1.0, 2.0, 4.0, 8.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 6.0]","[1.0, 1.0, 1.0, 4.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,3,5,420526,"{""0"": 695, ""1"": 202735, ""2"": 82810, ""3"": 1540, ""5"": 2196, ""6"": 4503, ""7"": 664, ""8"": 125383}",508200.0,5443900.0,92.45,508299.99,5443999.99,117.72,25.269999999999996,10000.0,42.0526,0.05,10.0,86873,4.84069849090051,"[1.0, 2.0, 4.0, 8.0, 12.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,3,6,40,"{""1"": 11, ""2"": 14, ""8"": 15}",508203.32,5444000.0,94.78,508299.75,5444000.0200000005,117.29,22.510000000000005,10000.0,0.004,0.05,10.0,37,1.0810810810810811,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,4,0,34,"{""0"": 1, ""1"": 24, ""2"": 3, ""6"": 1, ""8"": 5}",508300.69,5443499.98,91.94,508399.43,5443499.99,98.41,6.469999999999999,10000.0,0.0034,0.05,10.0,32,1.0625,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,4,1,482692,"{""0"": 2735, ""1"": 242405, ""2"": 94137, ""3"": 9745, ""4"": 168, ""5"": 25, ""6"": 6533, ""7"": 183, ""8"": 126761}",508300.0,5443500.0,85.86,508399.99,5443599.99,110.59,24.730000000000004,10000.0,48.2692,0.05,10.0,96771,4.9879819367372455,"[1.0, 2.0, 4.0, 8.0, 13.0, 17.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,4,2,495929,"{""0"": 753, ""1"": 181943, ""2"": 162142, ""3"": 5450, ""6"": 2170, ""8"": 143471}",508300.0,5443600.0,79.61,508399.99,5443699.99,114.36,34.75,10000.0,49.5929,0.05,10.0,121910,4.067992781560167,"[1.0, 1.0, 3.0, 6.0, 11.0, 15.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 1.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,4,3,549324,"{""0"": 932, ""1"": 175309, ""2"": 190753, ""3"": 8040, ""6"": 2125, ""8"": 172165}",508300.0,5443700.0,92.91,508399.99,5443799.99,114.67,21.760000000000005,10000.0,54.9324,0.05,10.0,129125,4.254203291384318,"[1.0, 1.0, 3.0, 7.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 5.0, 7.0]","[1.0, 1.0, 1.0, 6.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,4,4,457562,"{""0"": 1043, ""1"": 189656, ""2"": 68626, ""3"": 6910, ""6"": 2646, ""8"": 188681}",508300.0,5443800.0,90.71000000000001,508399.99,5443899.99,110.94,20.22999999999999,10000.0,45.7562,0.05,10.0,88106,5.193312600730938,"[1.0, 2.0, 5.0, 8.0, 13.0, 17.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,4,5,471495,"{""0"": 1028, ""1"": 211539, ""2"": 122806, ""3"": 3113, ""5"": 2448, ""6"": 5615, ""7"": 467, ""8"": 124479}",508300.0,5443900.0,92.48,508399.99,5443999.99,127.99000000000001,35.510000000000005,10000.0,47.1495,0.05,10.0,100759,4.679433102750126,"[1.0, 2.0, 4.0, 7.0, 12.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,4,6,49,"{""1"": 22, ""2"": 6, ""6"": 1, ""8"": 20}",508300.64,5444000.0,94.84,508399.43,5444000.0200000005,103.47,8.629999999999995,10000.0,0.0049,0.05,10.0,41,1.1951219512195121,"[1.0, 1.0, 1.0, 1.0, 2.6000000000000014, 3.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,5,0,40,"{""1"": 20, ""2"": 10, ""8"": 10}",508400.22000000003,5443499.98,91.77,508492.83,5443499.99,105.68,13.91000000000001,10000.0,0.004,0.05,10.0,37,1.0810810810810811,"[1.0, 1.0, 1.0, 1.0, 2.6400000000000006, 3.0]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan]"
DALES,/scratch/m23csa510/dales/dales/all/5080_54435.las,5,1,472673,"{""0"": 2196, ""1"": 287715, ""2"": 85490, ""3"": 9949, ""4"": 1391, ""5"": 585, ""6"": 6461, ""7"": 708, ""8"": 78178}",508400.0,5443500.0,91.02,508499.99,5443599.99,112.24000000000001,21.220000000000013,10000.0,47.2673,0.05,10.0,87593,5.396241708812348,"[1.0, 2.0, 5.0, 9.0, 13.0, 16.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 1.0, 1.0, 4.0, 7.0]","[1.0, 1.0, 1.0, 5.0, 7.0]"
